group,club_pair,pair_count,purity
Women's,bayern munich ↔ sporting,8,0.25
Women's,bayer leverkusen ↔ lyon,8,0.125
Women's,bayer leverkusen ↔ rayo vallecano,8,0.125
Women's,bayer leverkusen ↔ spartak trnava,8,0.125
Women's,bayer leverkusen ↔ villarreal,8,0.125
Women's,benfica ↔ girona,8,0.125
Women's,benfica ↔ rayo vallecano,8,0.125
Women's,benfica ↔ spartak trnava,8,0.125
Women's,sevilla ↔ strasbourg,8,0.125
Women's,bournemouth ↔ girona,8,0.125
Women's,sevilla ↔ spurs,8,0.125
Women's,bournemouth ↔ rayo vallecano,8,0.125
Women's,bournemouth ↔ rb leipzig,8,0.125
Women's,bournemouth ↔ spartak trnava,8,0.125
Women's,bournemouth ↔ villarreal,8,0.125
Women's,bournemouth ↔ wolfsburg,8,0.125
Women's,brentford ↔ rayo vallecano,8,0.125
Women's,brentford ↔ rb leipzig,8,0.125
Women's,brentford ↔ spartak trnava,8,0.125
Women's,brentford ↔ wolfsburg,8,0.125
Women's,dortmund ↔ rayo vallecano,8,0.125
Women's,dortmund ↔ spartak trnava,8,0.125
Women's,dortmund ↔ wolfsburg,8,0.125
Women's,girona ↔ rb leipzig,8,0.125
Women's,girona ↔ spartak trnava,8,0.125
Women's,bayer leverkusen ↔ benfica,8,0.125
Women's,inter milan ↔ nottingham forest,8,0.25
Women's,liverpool ↔ spartak trnava,8,0.125
Women's,athletic bilbao ↔ villarreal,8,0.125
Women's,arsenal ↔ leeds united,8,0.25
Women's,juventus ↔ lionesses,8,0.25
Women's,atletico ↔ lille,8,0.25
Women's,tottenham ↔ wolverhampton wanderers,8,0.125
Women's,atletico madrid ↔ milan,8,0.25
Women's,strasbourg ↔ wolverhampton wanderers,8,0.125
Women's,brighton & hove albion ↔ psg,8,0.125
Women's,gotham fc ↔ orlando pride,8,0.625
Women's,man city ↔ newcastle united,8,0.5
Women's,atletico madrid ↔ uswnt,8,0.25
Women's,strasbourg ↔ tottenham hotspur,8,0.125
Women's,lyon ↔ reds,8,0.25
Women's,hammers ↔ leicester city,8,0.375
Women's,borussia dortmund ↔ rb leipzig,8,0.25
Women's,strasbourg ↔ tottenham,8,0.125
Women's,spurs ↔ wolverhampton wanderers,8,0.125
Women's,arsenal ↔ spartak trnava,8,0.125
Women's,aston villa ↔ spartak trnava,8,0.125
Women's,athletic bilbao ↔ bayer leverkusen,8,0.125
Women's,athletic bilbao ↔ girona,8,0.125
Women's,athletic bilbao ↔ lyon,8,0.125
Women's,leicester city ↔ man utd,8,0.25
Women's,athletic bilbao ↔ rayo vallecano,8,0.125
Women's,athletic bilbao ↔ rb leipzig,8,0.125
Women's,spurs ↔ strasbourg,8,0.125
Women's,porto ↔ tottenham hotspur,8,0.25
Women's,porto ↔ tottenham,8,0.25
Women's,celtic ↔ roma,8,0.25
Women's,athletic bilbao ↔ spartak trnava,8,0.125
Women's,girona ↔ wolfsburg,8,0.125
Women's,ajax ↔ feyenoord,8,0.25
Women's,galatasaray ↔ spurs,8,0.25
Women's,brighton & hove albion ↔ newcastle,8,0.25
Women's,angel city ↔ arsenal,8,0.25
Women's,nottingham forest ↔ real madrid,8,0.25
Women's,napoli ↔ wolverhampton wanderers,8,0.125
Women's,lionesses ↔ west ham,8,0.25
Women's,napoli ↔ tottenham hotspur,8,0.125
Women's,rangers ↔ spurs,8,0.125
Women's,benfica ↔ brighton,8,0.25
Women's,atletico ↔ benfica,8,0.25
Women's,napoli ↔ strasbourg,8,0.125
Women's,napoli ↔ spurs,8,0.125
Women's,napoli ↔ newcastle united,8,0.125
Women's,monaco ↔ wolverhampton wanderers,8,0.125
Women's,chelsea ↔ gotham fc,8,0.375
Women's,monaco ↔ strasbourg,8,0.125
Women's,monaco ↔ sevilla,8,0.125
Women's,atletico ↔ chelsea,8,0.25
Women's,monaco ↔ roma,8,0.125
Women's,manchester united ↔ wolverhampton wanderers,8,0.125
Women's,manchester united ↔ strasbourg,8,0.125
Women's,manchester city ↔ strasbourg,8,0.125
Women's,liverpool ↔ strasbourg,8,0.125
Women's,milan ↔ paris saint-germain,8,0.25
Women's,milan ↔ newcastle united,8,0.25
Women's,marseille ↔ real madrid,8,0.25
Women's,leicester city ↔ wolverhampton wanderers,8,0.125
Women's,leicester city ↔ strasbourg,8,0.125
Women's,leicester city ↔ monaco,8,0.125
Women's,leicester ↔ wolverhampton wanderers,8,0.125
Women's,galatasaray ↔ tottenham hotspur,8,0.25
Women's,newcastle ↔ strasbourg,8,0.125
Women's,bayern munich ↔ brighton & hove albion,8,0.25
Women's,roma ↔ wolverhampton wanderers,8,0.125
Women's,arsenal ↔ washington spirit,8,0.25
Women's,lyon ↔ spartak trnava,8,0.125
Women's,roma ↔ strasbourg,8,0.125
Women's,manchester united ↔ spartak trnava,8,0.125
Women's,rayo vallecano ↔ rb leipzig,8,0.125
Women's,rayo vallecano ↔ spartak trnava,8,0.125
Women's,rayo vallecano ↔ wolfsburg,8,0.125
Women's,rb leipzig ↔ spartak trnava,8,0.125
Women's,spartak trnava ↔ villarreal,8,0.125
Women's,spartak trnava ↔ wolfsburg,8,0.125
Women's,man utd ↔ paris saint-germain,8,0.25
Women's,psg ↔ strasbourg,8,0.125
Women's,psg ↔ sevilla,8,0.125
Women's,ajax ↔ aston villa,8,0.375
Women's,paris saint-germain ↔ strasbourg,8,0.125
Women's,angel city ↔ orlando pride,8,0.5
Women's,newcastle united ↔ strasbourg,8,0.125
Women's,newcastle united ↔ sevilla,8,0.125
Women's,san diego wave ↔ west ham,8,0.125
Women's,brentford ↔ west ham,8,0.375
Women's,frankfurt ↔ lyon,8,0.5
Women's,brighton & hove albion ↔ west ham,8,0.375
Women's,brighton & hove albion ↔ fulham,8,0.375
Women's,brentford ↔ inter milan,8,0.25
Women's,newcastle ↔ wolverhampton wanderers,8,0.125
Women's,monaco ↔ nice,8,0.25
Women's,manchester united ↔ psv eindhoven,8,0.25
Women's,barcelona ↔ magpies,8,0.375
Women's,manchester united ↔ washington spirit,8,0.25
Women's,lionesses ↔ washington spirit,8,0.25
Women's,liverpool ↔ sporting,8,0.25
Women's,bayern ↔ strasbourg,8,0.125
Women's,ac milan ↔ leeds united,8,0.125
Women's,athletic bilbao ↔ bayern,8,0.125
Women's,crystal palace ↔ freiburg,8,0.125
Women's,crystal palace ↔ dortmund,8,0.125
Women's,chelsea ↔ strasbourg,8,0.125
Women's,lionesses ↔ milan,8,0.25
Women's,brentford ↔ wolverhampton wanderers,8,0.125
Women's,athletic bilbao ↔ bayern munich,8,0.125
Women's,brentford ↔ strasbourg,8,0.125
Women's,athletic bilbao ↔ crystal palace,8,0.125
Women's,brentford ↔ sevilla,8,0.125
Women's,aston villa ↔ strasbourg,8,0.125
Women's,brentford ↔ psg,8,0.125
Women's,brentford ↔ monaco,8,0.125
Women's,bayern ↔ bournemouth,8,0.125
Women's,brentford ↔ leicester city,8,0.125
Women's,crystal palace ↔ monaco,8,0.125
Women's,hammers ↔ man utd,8,0.375
Women's,crystal palace ↔ strasbourg,8,0.125
Women's,athletic bilbao ↔ blues,8,0.125
Women's,athletic bilbao ↔ borussia dortmund,8,0.125
Women's,dortmund ↔ freiburg,8,0.125
Women's,dortmund ↔ leicester,8,0.125
Women's,dortmund ↔ leicester city,8,0.125
Women's,dortmund ↔ roma,8,0.125
Women's,dortmund ↔ sevilla,8,0.125
Women's,dortmund ↔ spurs,8,0.125
Women's,dortmund ↔ strasbourg,8,0.125
Women's,dortmund ↔ wolverhampton wanderers,8,0.125
Women's,bayern ↔ borussia monchengladbach,8,0.125
Women's,leeds united ↔ monaco,8,0.125
Women's,leeds united ↔ leicester city,8,0.125
Women's,athletic bilbao ↔ borussia monchengladbach,8,0.125
Women's,brentford ↔ leeds united,8,0.125
Women's,brentford ↔ freiburg,8,0.125
Women's,aston villa ↔ freiburg,8,0.125
Women's,afc bournemouth ↔ spurs,8,0.125
Women's,bournemouth ↔ freiburg,8,0.125
Women's,bournemouth ↔ napoli,8,0.125
Women's,man city ↔ psg,8,0.25
Women's,afc bournemouth ↔ newcastle,8,0.125
Women's,afc bournemouth ↔ newcastle united,8,0.125
Women's,bournemouth ↔ psg,8,0.125
Women's,bournemouth ↔ sevilla,8,0.125
Women's,benfica ↔ leicester,8,0.125
Women's,afc bournemouth ↔ paris saint-germain,8,0.125
Women's,benfica ↔ freiburg,8,0.125
Women's,afc bournemouth ↔ psg,8,0.125
Women's,afc bournemouth ↔ roma,8,0.125
Women's,afc bournemouth ↔ sevilla,8,0.125
Women's,fiorentina ↔ roma,8,0.25
Women's,afc bournemouth ↔ strasbourg,8,0.125
Women's,bayern ↔ leeds united,8,0.125
Women's,bournemouth ↔ wolverhampton wanderers,8,0.125
Women's,afc bournemouth ↔ tottenham,8,0.125
Women's,fiorentina ↔ liverpool,8,0.25
Women's,fiorentina ↔ juventus,8,0.25
Women's,afc bournemouth ↔ tottenham hotspur,8,0.125
Women's,benfica ↔ everton,8,0.125
Women's,benfica ↔ borussia monchengladbach,8,0.125
Women's,bayern munich ↔ strasbourg,8,0.125
Women's,everton ↔ fiorentina,8,0.25
Women's,afc bournemouth ↔ wolverhampton wanderers,8,0.125
Women's,bayern munich ↔ borussia monchengladbach,8,0.125
Women's,aston villa ↔ borussia monchengladbach,8,0.125
Women's,bayern ↔ sevilla,8,0.125
Women's,bayern ↔ newcastle united,8,0.125
Women's,everton ↔ freiburg,8,0.125
Women's,everton ↔ strasbourg,8,0.125
Women's,afc bournemouth ↔ monaco,8,0.125
Women's,athletic bilbao ↔ tottenham,8,0.125
Women's,barca ↔ brentford,8,0.125
Women's,fulham ↔ leeds united,8,0.125
Women's,barca ↔ borussia monchengladbach,8,0.125
Women's,barca ↔ borussia dortmund,8,0.125
Women's,athletic bilbao ↔ wolverhampton wanderers,8,0.125
Women's,athletic bilbao ↔ tottenham hotspur,8,0.125
Women's,fulham ↔ monaco,8,0.125
Women's,leeds united ↔ leicester,8,0.125
Women's,athletic bilbao ↔ strasbourg,8,0.125
Women's,fulham ↔ roma,8,0.125
Women's,freiburg ↔ paris saint-germain,8,0.125
Women's,athletic bilbao ↔ spurs,8,0.125
Women's,fulham ↔ sevilla,8,0.125
Women's,fulham ↔ strasbourg,8,0.125
Women's,barca ↔ everton,8,0.125
Women's,freiburg ↔ wolverhampton wanderers,8,0.125
Women's,freiburg ↔ tottenham hotspur,8,0.125
Women's,chelsea ↔ porto,8,0.25
Women's,barcelona ↔ strasbourg,8,0.125
Women's,freiburg ↔ tottenham,8,0.125
Women's,rb leipzig ↔ real madrid,8,0.375
Women's,barca ↔ napoli,8,0.125
Women's,barca ↔ newcastle,8,0.125
Women's,ajax ↔ west ham,8,0.25
Women's,lionesses ↔ uswnt,8,0.375
Women's,barca ↔ strasbourg,8,0.125
Women's,freiburg ↔ strasbourg,8,0.125
Women's,freiburg ↔ sevilla,8,0.125
Women's,barcelona ↔ borussia monchengladbach,8,0.125
Women's,freiburg ↔ roma,8,0.125
Women's,freiburg ↔ psg,8,0.125
Women's,fulham ↔ wolverhampton wanderers,8,0.125
Women's,gunners ↔ monaco,8,0.125
Women's,athletic bilbao ↔ sevilla,8,0.125
Women's,gunners ↔ sevilla,8,0.125
Women's,juventus ↔ strasbourg,8,0.125
Women's,athletic bilbao ↔ freiburg,8,0.125
Women's,everton ↔ wolverhampton wanderers,8,0.125
Women's,gunners ↔ wolverhampton wanderers,8,0.125
Women's,eintracht frankfurt ↔ tottenham,8,0.25
Women's,athletic bilbao ↔ fulham,8,0.125
Women's,athletic bilbao ↔ gunners,8,0.125
Women's,freiburg ↔ fulham,8,0.125
Women's,freiburg ↔ gunners,8,0.125
Women's,gunners ↔ strasbourg,8,0.125
Women's,eintracht frankfurt ↔ marseille,8,0.25
Women's,freiburg ↔ juventus,8,0.125
Women's,athletic bilbao ↔ juventus,8,0.125
Women's,freiburg ↔ leeds united,8,0.125
Women's,athletic bilbao ↔ leeds united,8,0.125
Women's,athletic bilbao ↔ roma,8,0.125
Women's,freiburg ↔ leicester city,8,0.125
Women's,athletic bilbao ↔ leicester,8,0.125
Women's,freiburg ↔ manchester united,8,0.125
Women's,freiburg ↔ monaco,8,0.125
Women's,athletic bilbao ↔ leicester city,8,0.125
Women's,athletic bilbao ↔ monaco,8,0.125
Women's,athletic bilbao ↔ napoli,8,0.125
Women's,athletic bilbao ↔ newcastle united,8,0.125
Women's,athletic bilbao ↔ paris saint-germain,8,0.125
Women's,freiburg ↔ napoli,8,0.125
Women's,freiburg ↔ newcastle,8,0.125
Women's,freiburg ↔ newcastle united,8,0.125
Women's,gunners ↔ newcastle united,8,0.125
Women's,athletic bilbao ↔ psg,8,0.125
Women's,afc bournemouth ↔ napoli,8,0.125
Women's,bournemouth ↔ strasbourg,8,0.125
Women's,borussia monchengladbach ↔ wolverhampton wanderers,8,0.125
Women's,borussia monchengladbach ↔ liverpool,8,0.125
Women's,marseille ↔ villarreal,8,0.25
Women's,blues ↔ wolverhampton wanderers,8,0.125
Women's,blues ↔ strasbourg,8,0.125
Women's,afc bournemouth ↔ barcelona,8,0.125
Women's,afc bournemouth ↔ bayern,8,0.125
Women's,borussia monchengladbach ↔ leicester,8,0.125
Women's,borussia monchengladbach ↔ leicester city,8,0.125
Women's,manchester city ↔ portland thorns,8,0.375
Women's,afc bournemouth ↔ bayern munich,8,0.125
Women's,afc bournemouth ↔ benfica,8,0.125
Women's,afc bournemouth ↔ blues,8,0.125
Women's,blues ↔ sevilla,8,0.125
Women's,afc bournemouth ↔ borussia dortmund,8,0.125
Women's,afc bournemouth ↔ borussia monchengladbach,8,0.125
Women's,borussia monchengladbach ↔ juventus,8,0.125
Women's,borussia monchengladbach ↔ manchester city,8,0.125
Women's,blues ↔ napoli,8,0.125
Women's,afc bournemouth ↔ brentford,8,0.125
Women's,chelsea ↔ portland thorns,8,0.25
Women's,afc bournemouth ↔ crystal palace,8,0.125
Women's,benfica ↔ leicester city,8,0.125
Women's,borussia monchengladbach ↔ manchester united,8,0.125
Women's,afc bournemouth ↔ everton,8,0.125
Women's,borussia monchengladbach ↔ monaco,8,0.125
Women's,afc bournemouth ↔ freiburg,8,0.125
Women's,borussia monchengladbach ↔ napoli,8,0.125
Women's,borussia monchengladbach ↔ newcastle,8,0.125
Women's,borussia monchengladbach ↔ newcastle united,8,0.125
Women's,borussia monchengladbach ↔ leeds united,8,0.125
Women's,borussia monchengladbach ↔ gunners,8,0.125
Women's,blues ↔ freiburg,8,0.125
Women's,manchester united ↔ toulouse,8,0.25
Women's,bayern munich ↔ matildas,8,0.25
Women's,ac milan ↔ strasbourg,8,0.125
Women's,ac milan ↔ wolverhampton wanderers,8,0.125
Women's,manchester city ↔ toulouse,8,0.25
Women's,afc bournemouth ↔ aston villa,8,0.125
Women's,borussia dortmund ↔ strasbourg,8,0.125
Women's,celtic ↔ newcastle united,8,0.375
Women's,afc bournemouth ↔ athletic bilbao,8,0.125
Women's,borussia dortmund ↔ tottenham hotspur,8,0.125
Women's,borussia monchengladbach ↔ bournemouth,8,0.125
Women's,borussia monchengladbach ↔ brentford,8,0.125
Women's,borussia dortmund ↔ sevilla,8,0.125
Women's,borussia monchengladbach ↔ chelsea,8,0.125
Women's,borussia dortmund ↔ roma,8,0.125
Women's,lyon ↔ rangers,8,0.375
Women's,borussia monchengladbach ↔ crystal palace,8,0.125
Women's,borussia dortmund ↔ napoli,8,0.125
Women's,borussia monchengladbach ↔ dortmund,8,0.125
Women's,borussia dortmund ↔ leicester city,8,0.125
Women's,borussia monchengladbach ↔ everton,8,0.125
Women's,afc bournemouth ↔ barca,8,0.125
Women's,borussia monchengladbach ↔ freiburg,8,0.125
Women's,borussia monchengladbach ↔ fulham,8,0.125
Women's,borussia dortmund ↔ leicester,8,0.125
Women's,borussia dortmund ↔ leeds united,8,0.125
Women's,manchester city ↔ matildas,8,0.375
Women's,borussia dortmund ↔ fulham,8,0.125
Women's,borussia dortmund ↔ borussia monchengladbach,8,0.125
Women's,blues ↔ monaco,8,0.125
Women's,afc bournemouth ↔ dortmund,8,0.125
Women's,borussia monchengladbach ↔ strasbourg,8,0.125
Women's,blues ↔ dortmund,8,0.125
Women's,benfica ↔ tottenham hotspur,8,0.125
Women's,afc bournemouth ↔ manchester city,8,0.125
Women's,afc bournemouth ↔ leicester,8,0.125
Women's,borussia monchengladbach ↔ tottenham hotspur,8,0.125
Women's,benfica ↔ sevilla,8,0.125
Women's,benfica ↔ spurs,8,0.125
Women's,borussia monchengladbach ↔ roma,8,0.125
Women's,borussia monchengladbach ↔ sevilla,8,0.125
Women's,borussia monchengladbach ↔ tottenham,8,0.125
Women's,psg ↔ uswnt,8,0.25
Women's,afc bournemouth ↔ leeds united,8,0.125
Women's,borussia monchengladbach ↔ psg,8,0.125
Women's,borussia monchengladbach ↔ paris saint-germain,8,0.125
Women's,afc bournemouth ↔ leicester city,8,0.125
Women's,leicester ↔ wolves,8,0.25
Women's,afc bournemouth ↔ juventus,8,0.125
Women's,inter ↔ liverpool,8,0.375
Women's,benfica ↔ newcastle united,8,0.125
Women's,burnley ↔ celtic,8,0.375
Women's,blues ↔ bournemouth,8,0.125
Women's,blues ↔ borussia monchengladbach,8,0.125
Women's,vfl wolfsburg ↔ wolfsburg,8,0.25
Women's,blues ↔ borussia dortmund,8,0.125
Women's,borussia monchengladbach ↔ spurs,8,0.125
Women's,benfica ↔ wolverhampton wanderers,8,0.125
Women's,liverpool ↔ wolves,8,0.25
Women's,leicester city ↔ man city,8,0.375
Women's,afc bournemouth ↔ gunners,8,0.125
Women's,benfica ↔ strasbourg,8,0.125
Women's,chelsea ↔ union saint-gilloise,7,0.2857142857142857
Women's,barcelona ↔ fc barcelona,7,0.42857142857142855
Women's,lazio ↔ paris saint-germain,7,0.14285714285714285
Women's,angel city ↔ portland thorns,7,0.2857142857142857
Women's,lazio ↔ lille,7,0.14285714285714285
Women's,lazio ↔ verona,7,0.14285714285714285
Women's,leicester city ↔ sassuolo,7,0.14285714285714285
Women's,chelsea ↔ real betis,7,0.14285714285714285
Women's,inter milan ↔ sevilla,7,0.14285714285714285
Women's,lazio ↔ udinese,7,0.14285714285714285
Women's,lazio ↔ valencia,7,0.14285714285714285
Women's,inter milan ↔ toulouse,7,0.14285714285714285
Women's,ajax ↔ real betis,7,0.14285714285714285
Women's,ajax ↔ newcastle,7,0.14285714285714285
Women's,lazio ↔ toulouse,7,0.14285714285714285
Women's,ajax ↔ man utd,7,0.14285714285714285
Women's,inter milan ↔ udinese,7,0.14285714285714285
Women's,lazio ↔ sevilla,7,0.14285714285714285
Women's,lazio ↔ sassuolo,7,0.14285714285714285
Women's,lazio ↔ rayo vallecano,7,0.14285714285714285
Women's,arsenal ↔ portland thorns,7,0.42857142857142855
Women's,man utd ↔ real betis,7,0.14285714285714285
Women's,lazio ↔ villarreal,7,0.14285714285714285
Women's,inter milan ↔ valencia,7,0.14285714285714285
Women's,ajax ↔ fiorentina,7,0.14285714285714285
Women's,lazio ↔ west ham,7,0.14285714285714285
Women's,paris saint-germain ↔ rangers,7,0.2857142857142857
Women's,leicester city ↔ montpellier,7,0.14285714285714285
Women's,lazio ↔ marseille,7,0.14285714285714285
Women's,fulham ↔ reds,7,0.2857142857142857
Women's,luton ↔ reds,7,0.2857142857142857
Women's,luton ↔ west ham,7,0.2857142857142857
Women's,leicester city ↔ marseille,7,0.14285714285714285
Women's,lazio ↔ lyon,7,0.14285714285714285
Women's,liverpool ↔ north carolina courage,7,0.2857142857142857
Women's,atletico madrid ↔ newcastle united,7,0.2857142857142857
Women's,leicester city ↔ rayo vallecano,7,0.14285714285714285
Women's,marseille ↔ union saint-gilloise,7,0.2857142857142857
Women's,leicester city ↔ new york red bulls,7,0.14285714285714285
Women's,newcastle ↔ rangers,7,0.2857142857142857
Women's,juventus ↔ valencia,7,0.14285714285714285
Women's,nottingham forest ↔ rangers,7,0.42857142857142855
